,allowMenuUrlEdit,attributes,beenHere,bestPhoto,canonicalUrl,categories,colors,contact,createdAt,delivery,description,dislike,events,hasMenu,hereNow,hierarchy,hours,id,inbox,likes,listed,location,menu,name,ok,page,pageUpdates,parent,photos,popular,price,rating,ratingColor,ratingSignals,reasons,shortUrl,specials,stats,storeId,timeZone,tips,url,venuePage,verified,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,cat1_id,cat1_name,cat2_id,cat2_name,reasons.count,reasons.items,referralId,venue.categories,venue.delivery.id,venue.delivery.provider.icon.name,venue.delivery.provider.icon.prefix,venue.delivery.provider.icon.sizes,venue.delivery.provider.name,venue.delivery.url,venue.events.count,venue.events.items,venue.events.summary,venue.id,venue.location.address,venue.location.cc,venue.location.city,venue.location.country,venue.location.crossStreet,venue.location.formattedAddress,venue.location.labeledLatLngs,venue.location.lat,venue.location.lng,venue.location.neighborhood,venue.location.postalCode,venue.location.state,venue.name,venue.photos.count,venue.photos.groups,venue.venuePage.id
0,True,"{'groups': [{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}, {'type': 'reservations', 'name': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'No'}]}, {'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes (incl. NFC Payments)'}]}, {'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}, {'type': 'wifi', 'name': 'Wi-Fi', 'count': 1, 'items': [{'displayName': 'Wi-Fi', 'displayValue': 'No'}]}, {'type': 'serves', 'name': 'Menus', 'summary': 'Breakfast & Lunch', 'count': 8, 'items': [{'displayName': 'Breakfast', 'displayValue': 'Breakfast'}, {'displayName': 'Lunch', 'displayValue': 'Lunch'}]}, {'type': 'diningOptions', 'name': 'Dining Options', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'No Delivery'}]}, {'type': 'restroom', 'name': 'Restroom', 'summary': 'Restroom', 'count': 1, 'items': [{'displayName': 'Restroom', 'displayValue': 'Yes'}]}]}","{'count': 0, 'unconfirmedCount': 0, 'marked': False, 'lastCheckinExpiredAt': 0}","{'id': '55732442498e76c3da95eaff', 'createdAt': 1433609282, 'source': {'name': 'Swarm for iOS', 'url': 'https://www.swarmapp.com'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/215247_FfpL9ML0HepG4wE5_LEODD7ES2MzHtTm8wkIpZ_gMPY.jpg', 'width': 1293, 'height': 1920, 'visibility': 'public'}",https://foursquare.com/v/neighbor-bakehouse/5272781811d2ce55eb5981df,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}, {'id': '4bf58dd8d48988d1e0931735', 'name': 'Coffee Shop', 'pluralName': 'Coffee Shops', 'shortName': 'Coffee Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_', 'suffix': '.png'}}]","{'highlightColor': {'photoId': '55732442498e76c3da95eaff', 'value': -3092280}, 'highlightTextColor': {'photoId': '55732442498e76c3da95eaff', 'value': -16777216}, 'algoVersion': 3}","{'instagram': 'neighborbakehouse', 'facebook': '434975799893552', 'facebookUsername': 'NeighborBakehouse', 'facebookName': 'Neighbor Bakehouse'}",1383233560,,,False,,,"{'count': 0, 'summary': 'Nobody here', 'groups': []}",,"{'status': 'Closed until 6:30 AM tomorrow', 'richStatus': {'entities': [], 'text': 'Closed until 6:30 AM tomorrow'}, 'isOpen': False, 'isLocalHoliday': False, 'dayData': [], 'timeframes': [{'days': 'Wed–Sun', 'includesToday': True, 'open': [{'renderedTime': '6:30 AM–2:00 PM'}], 'segments': []}]}",5272781811d2ce55eb5981df,"{'count': 0, 'items': []}","{'count': 443, 'groups': [{'type': 'others', 'count': 443, 'items': []}], 'summary': '443 Likes'}","{'count': 958, 'groups': [{'type': 'others', 'name': 'Lists from other people', 'count': 958, 'items': [{'id': '56099e14498ea9b6fe605083', 'name': ""America's Most Scrumptious Bakeries"", 'description': 'Mmmm, baked goods. Who could say no to some of the best pastries in the country? Satisfy your sweet tooth by visiting the top bakery in your (or any!) state.', 'type': 'others', 'user': {'id': '23438729', 'firstName': 'Foursquare City Guide', 'gender': 'none', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/23438729-TODURDIUDUMY4JF5.png'}, 'type': 'page'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/foursquare/list/americas-most-scrumptious-bakeries', 'canonicalUrl': 'https://foursquare.com/foursquare/list/americas-most-scrumptious-bakeries', 'createdAt': 1443470868, 'updatedAt': 1474664247, 'photo': {'id': '56246149498e1d314be6b5a9', 'createdAt': 1445224777, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/29343718_A4qhqRzgpU99zEZFoFDJOmXKbFgj23RdToLE4aduReM.jpg', 'width': 1442, 'height': 1440, 'user': {'id': '29343718', 'firstName': 'Djaniella', 'lastName': 'D.', 'gender': 'female', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/29343718_me0gc4XP_V6oJcXAMovwDr_YBohFzyhPcKLpFKYZC2op78Ks4lfMP4SYLZj8feWkNygRxnyn4'}}, 'visibility': 'public'}, 'logView': True, 'guideType': 'bestOf', 'guide': True, 'followers': {'count': 500}, 'listItems': {'count': 51, 'items': [{'id': 't57a7f86c498e43efa8cd5551', 'createdAt': 1474653353, 'photo': {'id': '575c766e498ec4a9a7abe03e', 'createdAt': 1465677422, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/52064532_6k03AT1N9168Cp5f5-fV-VpVuq9x1mBhvm2fE1yKuJA.jpg', 'width': 1440, 'height': 1920, 'user': {'id': '52064532', 'firstName': 'Annie', 'lastName': 'Wu', 'gender': 'female', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/52064532-ZGC2HVCMEWK2IOVA.jpg'}}, 'visibility': 'public'}}]}}, {'id': '56a6aece498e05f52741ba1b', 'name': ""America's Best Croissants"", 'description': 'Croissants are buttery, flakey, and, well... arguably perfect. For the best of the best, visit these spots across the country. (Note: when it comes to this French pastry, SF and NYC reign supreme.)', 'type': 'others', 'user': {'id': '23438729', 'firstName': 'Foursquare City Guide', 'gender': 'none', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/23438729-TODURDIUDUMY4JF5.png'}, 'type': 'page'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/foursquare/list/americas-best-croissants', 'canonicalUrl': 'https://foursquare.com/foursquare/list/americas-best-croissants', 'createdAt': 1453764302, 'updatedAt': 1485473023, 'photo': {'id': '51efd58b498e8d785b6f55fa', 'createdAt': 1374672267, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/14345_FKLdKeBMsRNflolRIcbZdO26vy0ZNvXOL8122LEMfyM.jpg', 'width': 612, 'height': 612, 'user': {'id': '14345', 'firstName': 'Donny', 'lastName': 'Tsang', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/SPKTMZDN52RBNEBZ.jpg'}}, 'visibility': 'public'}, 'logView': True, 'guideType': 'bestOf', 'guide': True, 'followers': {'count': 202}, 'listItems': {'count': 34, 'items': [{'id': 't56fc5a17498e45d830c2e578', 'createdAt': 1485471520, 'photo': {'id': '55263373498e21db56160615', 'createdAt': 1428566899, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/125191005_N0ATZd5qF7UHrkSJkeks3iQ85W5Q9LAhlohdQVFZ5no.jpg', 'width': 1440, 'height': 1440, 'user': {'id': '125191005', 'firstName': 'Jenn', 'lastName': 'Y', 'gender': 'none', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/blank_boy.png', 'default': True}}, 'visibility': 'public'}}]}}, {'id': '589b88c1102f4771fd1d16e4', 'name': '13 Pastries That Define San Francisco Breakfast', 'description': 'Here are 13 excellent options for getting your pastry fix, ones that through their originality and deliciousness reflect the very essence of San Francisco.', 'type': 'others', 'user': {'id': '3343327', 'firstName': 'Eater', 'gender': 'none', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/3343327-YQ1D52V3KK2RQLBU.png'}, 'type': 'page'}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/p/eater/3343327/list/13-pastries-that-define-san-francisco-breakfast', 'canonicalUrl': 'https://foursquare.com/p/eater/3343327/list/13-pastries-that-define-san-francisco-breakfast', 'createdAt': 1486588097, 'updatedAt': 1486663184, 'photo': {'id': '555dff8e498eed47b2d588fa', 'createdAt': 1432223630, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/3025834_RKKrogCTcdEq-q-_HMLbikakSLA-39tkPSKfMZdWliQ.jpg', 'width': 1920, 'height': 1440, 'user': {'id': '3025834', 'firstName': 'Nathan', 'lastName': 'Spady', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/3025834_YsZVj2TG_uFS8SurbswG-wEmvQQ4kzT779rOZJrVyMONKLTRjokyLZ9cJ-b-tGTgEMWGdz6dU.jpg'}}, 'visibility': 'public'}, 'logView': True, 'followers': {'count': 84}, 'listItems': {'count': 13, 'items': [{'id': 't589cab4d51666a6ae315ccdd', 'createdAt': 1486662485, 'photo': {'id': '55732442498e76c3da95eaff', 'createdAt': 1433609282, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/215247_FfpL9ML0HepG4wE5_LEODD7ES2MzHtTm8wkIpZ_gMPY.jpg', 'width': 1293, 'height': 1920, 'user': {'id': '215247', 'firstName': 'Chelsea', 'lastName': 'LaSalle', 'gender': 'female', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/215247_r5cuTvXL_y1krqnOvn7mbUYjHcQ4i8j3kA4RDlHp8uP4EbzXdTGzmxQcik6cc7xr3ckpeZCI1.jpg'}}, 'visibility': 'public'}}]}}, {'id': '4f62a966e4b041039c12cdc3', 'name': 'Bay Area Awesomeness', 'description': 'Hand picked awesomeness in the Bay Area. If you are hungry or thirsty this is for you.', 'type': 'others', 'user': {'id': '58425', 'firstName': 'Xande', 'lastName': 'Macedo', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/NH02YDWDL5CJLKUR.jpg'}}, 'editable': False, 'public': True, 'collaborative': False, 'url': '/iamxande/list/bay-area-awesomeness', 'canonicalUrl': 'https://foursquare.com/iamxande/list/bay-area-awesomeness', 'createdAt': 1331865958, 'updatedAt': 1543942122, 'photo': {'id': '50fc9b79e4b01dd475f18745', 'createdAt': 1358732153, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/58425_TMFQGuzh8DBfiXLw60HyhmiREdpa5DGfH_QuGfk49-s.jpg', 'width': 612, 'height': 612, 'user': {'id': '58425', 'firstName': 'Xande', 'lastName': 'Macedo', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/NH02YDWDL5CJLKUR.jpg'}}, 'visibility': 'public'}, 'followers': {'count': 42}, 'listItems': {'count': 184, 'items': [{'id': 'v5272781811d2ce55eb5981df', 'createdAt': 1490568693}]}}]}]}","{'address': '2343 3rd St', 'crossStreet': 'at 20th St', 'lat': 37.759746, 'lng': -122.38823, 'labeledLatLngs': [{'label': 'display', 'lat': 37.759746, 'lng': -122.38823}], 'postalCode': '94107', 'cc': 'US', 'city': 'San Francisco', 'state': 'CA', 'country': 'United States', 'formattedAddress': ['2343 3rd St (at 20th St)', 'San Francisco, CA 94107', 'United States']}",,Neighbor Bakehouse,False,,"{'count': 0, 'items': []}",,"{'count': 292, 'groups': [{'type': 'checkin', 'name': ""Friends' check-in photos"", 'count': 0, 'items': []}, {'type': 'venue', 'name': 'Venue photos', 'count': 292, 'items': [{'id': '55732442498e76c3da95eaff', 'createdAt': 1433609282, 'source': {'name': 'Swarm for iOS', 'url': 'https://www.swarmapp.com'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/215247_FfpL9ML0HepG4wE5_LEODD7ES2MzHtTm8wkIpZ_gMPY.jpg', 'width': 1293, 'height': 1920, 'user': {'id': '215247', 'firstName': 'Chelsea', 'lastName': 'LaSalle', 'gender': 'female', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/215247_r5cuTvXL_y1krqnOvn7mbUYjHcQ4i8j3kA4RDlHp8uP4EbzXdTGzmxQcik6cc7xr3ckpeZCI1.jpg'}}, 'visibility': 'public'}, {'id': '59c88490628c830948f72205', 'createdAt': 1506313360, 'source': {'name': 'Swarm for iOS', 'url': 'https://www.swarmapp.com'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/19182857_y9hQr9gweOAO0cj-Y-vuLU2vefu1vUuZp_sFWgi5P8M.jpg', 'width': 1440, 'height': 1440, 'user': {'id': '19182857', 'firstName': 'Julia', 'lastName': 'Barusheva', 'gender': 'female', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/OHLCIV11LEVKKSV2.jpg'}}, 'visibility': 'public'}]}], 'summary': '0 photos'}","{'isOpen': False, 'isLocalHoliday': False, 'timeframes': [{'days': 'Today', 'includesToday': True, 'open': [{'renderedTime': '7:00 AM–3:00 PM'}], 'segments': []}, {'days': 'Sun', 'open': [{'renderedTime': '8:00 AM–2:00 PM'}], 'segments': []}, {'days': 'Mon–Tue', 'open': [{'renderedTime': 'None'}], 'segments': []}, {'days': 'Wed', 'open': [{'renderedTime': '7:00 AM–2:00 PM'}], 'segments': []}, {'days': 'Thu', 'open': [{'renderedTime': '7:00 AM–1:00 PM'}], 'segments': []}, {'days': 'Fri', 'open': [{'renderedTime': '7:00 AM–2:00 PM'}], 'segments': []}]}","{'tier': 2, 'message': 'Moderate', 'currency': '$'}",9.5,00B551,533,"{'count': 1, 'items': [{'summary': 'Lots of people like this place', 'type': 'general', 'reasonName': 'rawLikesReason'}]}",http://4sq.com/1ixAiJF,"{'count': 0, 'items': []}",{'tipCount': 110},,America/Los_Angeles,"{'count': 110, 'groups': [{'type': 'others', 'name': 'All tips', 'count': 110, 'items': [{'id': '5512f334498e4a0186f5b0aa', 'createdAt': 1427305268, 'text': '""If I had to pick something new, it would be the twice-baked pistachio and blackberry croissant at Neighbor Bakery. It\'s insane."" -Amanda Gold', 'type': 'user', 'url': 'http://insidescoopsf.sfgate.com/blog/2015/03/20/our-favorite-san-francisco-bay-area-desserts/#31459-3', 'canonicalUrl': 'https://foursquare.com/item/5512f334498e4a0186f5b0aa', 'lang': 'en', 'likes': {'count': 3, 'groups': [{'type': 'others', 'count': 3, 'items': [{'id': '1991869', 'firstName': 'Felipe', 'lastName': 'Oliveira', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/JICRZRBL4GGT20YD.jpg'}}, {'id': '3420366', 'firstName': 'Connor', 'lastName': 'Peck', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/3420366-UFFV41GCREETJ0NU.jpg'}}, {'id': '507183', 'firstName': 'Jordan', 'lastName': 'Kong', 'gender': 'female', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/ZNJJRRSMON5KSXDD.jpg'}}]}], 'summary': '3 likes'}, 'logView': True, 'agreeCount': 5, 'disagreeCount': 0, 'todo': {'count': 1}, 'user': {'id': '211360', 'firstName': 'SFGate', 'gender': 'none', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/211360-2ORG12H4W3XCKT5Z.jpg'}, 'type': 'page'}}, {'id': '54b7fe7a498ecc920aba4ee1', 'createdAt': 1421344378, 'text': 'The chocolate claw is great – flaky pastry and not too sweet. Or keep it simple with a buttery croissant.', 'type': 'user', 'canonicalUrl': 'https://foursquare.com/item/54b7fe7a498ecc920aba4ee1', 'lang': 'en', 'likes': {'count': 3, 'groups': [{'type': 'others', 'count': 3, 'items': [{'id': '1991869', 'firstName': 'Felipe', 'lastName': 'Oliveira', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/JICRZRBL4GGT20YD.jpg'}}, {'id': '50221563', 'firstName': 'Stu', 'lastName': 'Hood', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/EXJLPI2YN33Q5T2F.jpg'}}, {'id': '437107', 'firstName': 'Justin', 'lastName': '?', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/FQ5NESSP5WZZJZBJ.jpg'}}]}], 'summary': '3 likes'}, 'logView': True, 'agreeCount': 3, 'disagreeCount': 0, 'todo': {'count': 1}, 'user': {'id': '123114', 'firstName': 'Michael', 'lastName': 'Lintorn Catlin', 'gender': 'male', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/123114_cfcnKfhj_Sfq-1Md5UYShTZDvkTCXqGxChP0Q6hub-gLNIQSBljqYuScxskccwdfJWE_FaEos.jpg'}}, 'authorInteractionType': 'liked'}]}]}",http://neighborsf.com,,False,"{'type': 'price', 'name': 'Price', 'summary': '$$', 'count': 1, 'items': [{'displayName': 'Price', 'displayValue': '$$', 'priceTier': 2}]}","{'type': 'reservations', 'name': 'Reservations', 'count': 3, 'items': [{'displayName': 'Reservations', 'displayValue': 'No'}]}","{'type': 'payments', 'name': 'Credit Cards', 'summary': 'Credit Cards', 'count': 7, 'items': [{'displayName': 'Credit Cards', 'displayValue': 'Yes (incl. NFC Payments)'}]}","{'type': 'outdoorSeating', 'name': 'Outdoor Seating', 'summary': 'Outdoor Seating', 'count': 1, 'items': [{'displayName': 'Outdoor Seating', 'displayValue': 'Yes'}]}","{'type': 'wifi', 'name': 'Wi-Fi', 'count': 1, 'items': [{'displayName': 'Wi-Fi', 'displayValue': 'No'}]}","{'type': 'serves', 'name': 'Menus', 'summary': 'Breakfast & Lunch', 'count': 8, 'items': [{'displayName': 'Breakfast', 'displayValue': 'Breakfast'}, {'displayName': 'Lunch', 'displayValue': 'Lunch'}]}","{'type': 'diningOptions', 'name': 'Dining Options', 'count': 5, 'items': [{'displayName': 'Delivery', 'displayValue': 'No Delivery'}]}","{'type': 'restroom', 'name': 'Restroom', 'summary': 'Restroom', 'count': 1, 'items': [{'displayName': 'Restroom', 'displayValue': 'Yes'}]}",,,,, '4bf58dd8d48988d16a941735', 'Bakery', '4bf58dd8d48988d1e0931735', 'Coffee Shop',0,"[{'summary': 'This spot is popular', 'type': 'general', 'reasonName': 'globalInteractionReason'}]",e-3-5272781811d2ce55eb5981df-0,"[{'id': '4bf58dd8d48988d16a941735', 'name': 'Bakery', 'pluralName': 'Bakeries', 'shortName': 'Bakery', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/bakery_', 'suffix': '.png'}, 'primary': True}]",,,,,,,,,,5272781811d2ce55eb5981df,2343 3rd St,US,San Francisco,United States,at 20th St,"['2343 3rd St (at 20th St)', 'San Francisco, CA 94107', 'United States']","[{'label': 'display', 'lat': 37.759746, 'lng': -122.38823}]",37.759746,-122.38823,,94107,CA,Neighbor Bakehouse,0,[],
